annual_income,tot_outstanding_debt,credit_lines_count,delinquency_30d_freq,industry_sector,customer_tenure_months,support_tickets_count,marketing_email_opens,branch_code,account_manager_id,default_flag
21435.26686624782,139408.64647579857,1,2,Services,46,4,22,BR001,AM012,1
52778.85037699353,101564.3781160746,7,0,Healthcare,10,3,7,BR016,AM024,1
46318.733691825095,101511.2000705631,1,1,Tech,9,4,16,BR003,AM007,1
71655.48922929954,3292.2127519234255,4,2,Construction,4,0,23,BR001,AM029,0
11505.095290665753,93527.78233335179,7,2,Tech,15,3,0,BR011,AM021,1
37616.01282802815,46758.18487113564,6,2,Manufacturing,5,0,16,BR003,AM028,1
35197.84925315458,23937.645784768298,6,0,Services,18,3,0,BR016,AM029,0
18464.774918186336,2908.7207219995307,5,2,Services,25,0,28,BR003,AM050,0
26625.758760830402,56609.55622304646,7,1,Finance,25,1,11,BR001,AM048,1
15062.405052662038,19889.86037747754,9,3,Finance,10,2,63,BR008,AM041,1
10000.0,31534.566175561868,6,2,Services,29,1,5,BR019,AM037,1
10000.0,57242.51445517248,7,3,Retail,7,3,19,BR020,AM019,1
10000.0,121392.98875542989,9,3,Tech,39,6,31,BR013,AM030,1
45962.920371566644,87273.45437564564,7,0,Tech,1,1,3,BR012,AM025,1
43238.05378546663,29946.163991121055,6,1,Healthcare,81,1,19,BR010,AM030,0
120317.35369825856,24533.437066375027,3,1,Retail,13,1,4,BR019,AM050,0
,13707.35351901103,1,0,Services,9,1,5,BR013,AM031,0
10000.0,23294.74417975388,9,0,Retail,23,2,20,BR007,AM023,1
86251.23571866554,5885.511200530063,7,2,Retail,50,0,7,BR015,AM035,1
79416.24345296643,177205.21514434798,3,2,Construction,10,3,5,BR015,AM010,1
23430.611466209182,42656.107898309514,9,1,Services,1,2,1,BR019,AM008,1
35262.342561256904,6837.16112563429,3,3,Healthcare,10,2,5,BR005,AM048,1
149318.82558568733,21755.459915122363,3,1,Manufacturing,1,2,13,BR019,AM006,0
30397.501789470887,39597.478349563185,7,1,Healthcare,4,3,11,BR019,AM002,1
94290.87222539501,38059.05809368899,2,3,Construction,1,6,15,BR020,AM036,1
10000.0,1807.446967614209,7,1,Services,11,3,14,BR020,AM015,0
10000.0,150634.80162632925,7,0,Finance,1,6,4,BR016,AM037,1
23246.70072252985,16105.09698872819,1,4,Services,99,1,18,BR012,AM025,1
35155.63705512973,1000.0,2,1,Services,36,3,0,BR002,AM015,0
67762.34456291364,3976.1925999282403,5,4,Tech,13,3,0,BR006,AM008,0
177797.34585329657,43398.23653820284,4,5,Services,37,1,31,BR005,AM007,0
19696.61197527475,7412.561167291519,3,1,Services,12,4,20,BR005,AM010,0
10000.0,2131.0134835319886,8,2,Manufacturing,24,2,5,BR011,AM044,1
64612.50605789953,23871.675441471478,7,1,Services,41,2,18,BR014,AM016,1
37092.117680228286,48743.84250027028,9,0,Retail,27,0,10,BR013,AM035,1
10000.0,5930.15761534713,3,0,Services,2,2,1,BR012,AM023,1
27314.288701189646,18794.914723429414,1,1,Services,1,3,6,BR002,AM034,1
54239.9567885986,27043.68493186669,9,0,Healthcare,20,1,0,BR019,AM003,1
58858.71813046082,8685.54264420478,9,1,Services,5,0,4,BR004,AM002,0
27695.371825127677,35268.468251104714,1,1,Finance,99,0,2,BR020,AM030,1
14566.086300485045,4453.260791950654,8,2,Tech,1,3,17,BR002,AM029,0
145592.26963421947,2381.7626249526165,1,2,Construction,33,1,13,BR004,AM044,0
43549.95699334283,36681.31243963362,6,1,Tech,1,2,0,BR009,AM009,1
20985.997588737613,14244.098004794398,9,5,Manufacturing,22,3,7,BR008,AM035,0
13165.905638890781,5011.673400546057,3,3,Healthcare,13,3,12,BR012,AM042,0
52537.07236501388,27574.793598316464,6,2,Healthcare,24,0,9,BR007,AM048,0
11092.55741144959,123338.05769019818,3,4,Manufacturing,34,6,0,BR012,AM024,1
10000.0,64402.596347859064,5,0,Retail,1,0,2,BR019,AM002,1
30186.768759145154,84536.71402039123,7,2,Retail,17,4,4,BR012,AM002,1
13698.902090607597,102752.6638952649,4,3,Manufacturing,68,3,1,BR012,AM019,1
39651.9029997363,179911.26190974948,4,1,Construction,5,1,1,BR004,AM011,1
10000.0,72036.80370038429,7,1,Healthcare,1,4,4,BR017,AM024,1
42561.60660484969,46876.72991011057,5,2,Construction,35,0,6,BR018,AM050,0
13323.723662598039,22740.059136781914,1,2,Manufacturing,32,4,0,BR015,AM016,0
10000.0,10022.84481669,2,1,Services,11,4,13,BR004,AM032,0
10000.0,58023.30069222291,6,1,Tech,42,1,7,BR016,AM025,1
108491.59372895109,264418.21437841596,9,0,Tech,18,0,32,BR008,AM040,1
80803.04686438806,31495.351780426496,7,2,Services,15,3,3,BR016,AM007,0
10642.51349643587,64309.66888595055,4,1,Construction,41,1,3,BR004,AM018,1
60270.181904139274,34168.99678796921,2,1,Tech,2,5,4,BR001,AM008,0
37518.10596691501,28275.832737078777,4,1,Tech,6,1,7,BR015,AM044,1
141487.1609362638,26407.54326848327,5,1,Retail,14,0,3,BR014,AM032,0
18711.00677449673,35121.97937073048,2,2,Finance,2,2,3,BR006,AM004,1
45760.36584198774,22856.001962239192,1,0,Construction,120,2,19,BR013,AM021,0
10000.0,69069.98235442815,4,2,Manufacturing,9,4,1,BR011,AM013,1
20183.627180720894,103681.73235532326,6,0,Manufacturing,70,3,6,BR017,AM033,1
132767.366293128,107230.07696330668,1,3,Services,15,0,14,BR010,AM024,1
30972.629990121608,12919.026875440955,1,1,Finance,62,1,31,BR005,AM050,0
13580.325799993796,113124.55476107213,9,0,Tech,13,3,21,BR016,AM006,1
10000.0,20893.4280834214,5,0,Manufacturing,40,1,2,BR019,AM021,1
48632.14590049644,18503.040054439705,2,1,Finance,33,2,6,BR012,AM031,1
41409.282409548665,64869.51600713941,2,3,Services,70,0,8,BR004,AM044,0
18732.28044330689,18170.33040501328,4,3,Finance,24,3,3,BR012,AM044,1
120589.55183555419,2721.035594215232,2,1,Retail,6,2,3,BR019,AM009,0
10000.0,23389.725342546666,4,1,Construction,18,2,2,BR003,AM034,1
14480.357297651733,63910.685483909394,6,3,Tech,3,3,0,BR008,AM001,1
101567.49547916837,19797.408429320447,7,3,Finance,9,1,15,BR009,AM019,0
15481.562898682578,49653.062117464906,6,2,Tech,37,1,5,BR005,AM002,1
11627.614852894038,53958.05148754177,4,0,Services,1,7,20,BR014,AM020,1
30561.709577326586,66163.35126108043,3,2,Tech,23,1,2,BR020,AM005,1
69445.81987895886,113714.68784306973,4,1,Construction,28,1,4,BR015,AM036,1
10000.0,28331.40955921835,5,1,Manufacturing,55,1,4,BR007,AM017,1
114602.69617140215,9102.004420242347,4,2,Services,33,1,9,BR005,AM012,0
63404.035240484714,19204.194859188832,3,2,Construction,12,4,6,BR019,AM022,1
10000.0,28296.418347915413,1,1,Tech,34,2,9,BR017,AM045,1
49792.89769109773,62569.20311360361,3,1,Manufacturing,23,1,4,BR015,AM040,1
19442.635830616,1000.0,5,1,Construction,21,1,28,BR017,AM025,0
20586.296767469932,18974.182183668225,6,3,Manufacturing,1,5,27,BR015,AM037,0
61167.82605254398,75670.62238428844,4,2,Manufacturing,18,2,15,BR017,AM030,1
131641.5285382334,55563.255452537596,1,0,Services,48,1,54,BR001,AM009,0
10000.0,65789.92605212747,7,0,Finance,13,4,2,BR013,AM049,1
21832.57526177647,83515.36384216411,9,3,Finance,29,3,5,BR019,AM019,1
26229.55574547081,76447.2388981194,6,3,Tech,56,1,9,BR001,AM047,1
18884.189686653626,57314.00281707335,6,1,Retail,18,2,4,BR018,AM007,1
18051.30260025853,28960.71356759432,9,2,Retail,2,3,2,BR001,AM022,1
10000.0,205518.60258348283,4,0,Retail,1,1,0,BR014,AM021,1
46275.760410532785,42090.851532792345,5,2,Finance,38,1,29,BR015,AM028,0
22923.250878660452,11330.553395913226,5,0,Construction,1,0,2,BR012,AM026,0
10000.0,17322.9972645544,5,0,Retail,120,3,6,BR016,AM039,1
67720.06462719783,59137.065794438495,8,1,Finance,3,1,0,BR009,AM036,0
64892.97310131878,129340.03582605325,1,2,Healthcare,35,2,7,BR001,AM026,1
26651.769051570536,9844.566874637369,3,1,Healthcare,48,1,18,BR011,AM026,0
14178.561942104476,4296.770297931033,8,2,Tech,8,3,6,BR001,AM039,1
40654.68994308034,106655.2180765276,9,0,Finance,18,4,24,BR013,AM035,1
13595.642569853475,123418.98609463673,2,2,Retail,73,3,2,BR011,AM018,1
10767.914794973914,16174.399076441296,4,0,Finance,74,2,2,BR010,AM018,1
52449.65059908911,23683.374599756506,8,1,Manufacturing,63,2,9,BR008,AM017,0
10000.0,53968.13740567188,5,2,Finance,7,3,16,BR008,AM026,1
10000.0,20018.65627737563,1,2,Healthcare,1,3,0,BR014,AM034,1
10000.0,104843.10339582765,6,2,Manufacturing,2,2,2,BR005,AM046,1
10000.0,5690.847576454142,9,0,Manufacturing,3,1,2,BR005,AM037,0
10000.0,1936.1173578424919,9,2,Finance,26,1,7,BR017,AM035,0
200000.0,11690.398654119448,1,0,Retail,38,2,9,BR018,AM009,0
13632.62453505315,16849.76314312755,4,4,Tech,1,4,7,BR009,AM050,1
10000.0,5991.376971530042,1,1,Tech,53,3,2,BR009,AM016,0
11029.942856880169,3397.372478366414,7,3,Retail,33,1,20,BR009,AM021,0
110033.44713156231,70449.03065778712,3,3,Tech,18,0,14,BR015,AM017,0
29372.12115082534,8972.877054392005,2,0,Healthcare,110,4,10,BR011,AM014,0
18153.754344187335,122625.18648344824,8,3,Retail,7,1,4,BR008,AM001,1
82666.21193909318,22943.267457601538,9,1,Tech,5,2,3,BR007,AM037,0
20100.429573738755,55525.00493390615,7,1,Services,9,2,13,BR015,AM041,1
,12770.562102412698,6,3,Services,17,2,1,BR003,AM043,1
10000.0,13743.081564721097,6,1,Tech,11,1,0,BR011,AM021,1
18979.543596720734,42749.10577442338,9,4,Manufacturing,42,4,34,BR010,AM047,1
15231.935308276055,41122.14070838715,5,1,Healthcare,53,3,29,BR016,AM004,1
45241.77797136364,73208.3040905494,5,1,Services,81,1,28,BR002,AM035,1
13676.10966791363,70902.31930888095,2,0,Healthcare,40,2,7,BR009,AM018,1
34434.217009152446,55537.446734919715,6,1,Finance,22,3,1,BR013,AM010,1
10000.0,29812.87298016284,6,0,Construction,22,2,6,BR013,AM029,1
10000.0,110655.6809382798,6,1,Healthcare,4,1,4,BR020,AM041,1
20929.78158460775,48719.63265138364,4,0,Retail,7,1,8,BR014,AM050,0
110552.61533254526,231260.94353571758,7,2,Construction,120,1,22,BR004,AM002,1
18944.532538763622,85565.17654451056,9,0,Tech,7,2,6,BR013,AM008,1
43634.58968653837,2266.074439292545,1,2,Tech,15,1,16,BR003,AM034,0
11779.525781293421,19326.812760342178,3,1,Finance,11,2,6,BR007,AM011,1
10000.0,42417.087173791995,9,1,Manufacturing,27,3,30,BR001,AM044,1
10000.0,63911.3923159874,5,1,Finance,9,3,6,BR006,AM010,1
14577.542896377774,39962.78743718118,6,5,Services,27,0,12,BR009,AM033,1
10000.0,77119.44502543741,8,2,Healthcare,77,2,6,BR014,AM049,1
10000.0,16609.96462618165,9,1,Services,6,1,5,BR014,AM046,0
57211.40623737915,10161.65747369924,8,3,Healthcare,11,1,13,BR003,AM004,0
10000.0,2771.2320852270855,3,4,Construction,10,2,13,BR020,AM025,0
32640.636374533326,42585.315031498685,1,3,Finance,8,4,2,BR010,AM022,0
19086.69748407015,58333.77401634127,5,1,Services,7,0,5,BR014,AM005,1
28253.349687151498,19737.366248470942,7,2,Tech,23,1,0,BR010,AM040,0
33097.34744518374,47542.06240096723,2,2,Manufacturing,19,3,0,BR011,AM048,1
15038.253903618019,2678.3322906573812,1,0,Retail,17,3,1,BR014,AM047,0
13988.475988059341,5228.782648090954,4,1,Construction,38,0,14,BR011,AM045,1
52880.51232006678,60491.96094994219,3,1,Healthcare,3,4,0,BR008,AM028,0
82003.6951154361,22948.80919916766,4,0,Construction,4,1,28,BR012,AM046,0
10000.0,55635.66680406611,1,2,Retail,17,3,2,BR020,AM012,1
10000.0,89106.63387597133,2,2,Tech,10,1,21,BR013,AM046,1
,95737.87662485434,1,2,Construction,4,0,30,BR012,AM004,0
17224.88415462341,9447.23077322319,3,2,Services,28,2,5,BR017,AM040,0
32057.5809854357,33304.387807774765,4,1,Services,16,3,7,BR013,AM019,1
17822.940824045992,66199.17665354433,1,1,Services,5,3,3,BR010,AM025,1
10000.0,74356.7213084656,6,2,Manufacturing,7,1,22,BR006,AM018,1
35598.772489465955,76780.56594810035,2,2,Retail,30,1,7,BR008,AM045,1
29789.481958501892,12949.37534154909,5,1,Tech,9,4,39,BR014,AM047,0
10000.0,10692.76713695537,8,1,Services,5,1,34,BR013,AM032,0
24049.642038807186,44581.426508491924,4,4,Services,80,1,30,BR017,AM017,1
63771.629298546104,67562.92687808168,5,1,Manufacturing,2,3,4,BR007,AM016,1
35705.51742313293,19219.893122345136,9,2,Services,3,0,0,BR018,AM018,1
10000.0,5530.109064268386,2,2,Healthcare,30,2,11,BR011,AM036,0
31764.82642089517,63070.63045999804,2,3,Manufacturing,13,1,20,BR017,AM034,1
48525.69523954413,17812.168381202624,6,3,Healthcare,33,1,4,BR012,AM045,0
62944.18755647939,9097.844623306988,6,1,Retail,19,1,32,BR004,AM034,1
39674.80760592316,7992.215380209062,3,1,Construction,1,2,24,BR013,AM029,0
10000.0,18910.220101557476,9,1,Services,27,0,9,BR017,AM048,1
49538.8802223638,44907.57066842951,1,0,Services,39,3,1,BR001,AM025,0
45246.47452822927,22189.685583595907,3,1,Finance,19,2,22,BR011,AM010,0
10000.0,1043.9147121895855,8,3,Retail,8,2,1,BR015,AM009,0
21223.971455402567,5096.566473158799,8,2,Construction,1,1,7,BR013,AM047,1
16195.62574352271,17159.967956737637,4,0,Manufacturing,56,4,0,BR012,AM018,0
44275.303450254156,53897.04343629833,8,1,Construction,29,1,1,BR007,AM023,0
10000.0,5185.59784547695,8,2,Services,1,5,8,BR006,AM006,0
35749.0810078938,41123.72581720565,1,1,Retail,44,2,0,BR010,AM037,1
97768.69376679175,6385.184383687369,3,1,Healthcare,1,4,1,BR001,AM022,1
63940.388178228895,11888.45724874871,1,1,Tech,29,1,2,BR009,AM028,0
101764.73627714867,9448.492040349161,2,2,Retail,28,3,0,BR012,AM008,0
153599.19656482426,3479.758118392485,4,5,Manufacturing,59,3,8,BR001,AM011,0
10000.0,55635.02577490534,3,3,Manufacturing,4,0,14,BR019,AM036,1
38992.96229414537,31125.447593488938,6,3,Services,20,1,0,BR002,AM008,1
21298.27592835279,88908.64161970334,5,2,Finance,18,3,5,BR012,AM009,1
78602.96165515535,5206.443720986587,5,0,Retail,1,1,7,BR010,AM026,1
11604.184283984257,7817.075007513407,7,3,Tech,24,4,7,BR018,AM047,1
158594.7825677879,18297.154566880206,7,0,Retail,7,1,6,BR008,AM049,0
38046.46559900295,72593.08110839357,9,3,Manufacturing,9,1,1,BR006,AM030,1
63105.44030323652,18246.793088934297,8,3,Finance,6,2,2,BR010,AM044,0
10000.0,26247.808525807566,3,1,Retail,1,3,26,BR011,AM035,1
10000.0,17948.419042587375,2,1,Services,4,1,2,BR014,AM027,1
56819.4806397273,4181.271704894573,1,3,Manufacturing,5,3,15,BR019,AM038,1
10000.0,140200.76865771113,6,2,Retail,20,2,1,BR008,AM008,1
67904.10418263037,39763.3135515468,4,1,Retail,3,0,13,BR003,AM006,1
10000.0,77519.12327656223,3,1,Services,60,1,11,BR002,AM050,1
42814.85445668157,53699.460829946474,2,1,Services,6,1,48,BR019,AM038,1
18171.127876218317,36103.49999745663,2,1,Retail,25,1,1,BR005,AM018,1
37817.954405926925,4697.858892486567,4,1,Finance,4,7,3,BR010,AM001,1
47633.235815088214,51463.67019037714,1,2,Tech,38,1,18,BR001,AM008,0
16770.91304759836,8442.851937603251,6,1,Manufacturing,1,5,8,BR016,AM049,0
10000.0,26754.47879473464,5,0,Retail,32,2,3,BR015,AM012,1
10000.0,,9,1,Services,11,3,1,BR006,AM001,1
35560.25654941048,76215.56145975337,2,2,Manufacturing,15,1,8,BR012,AM029,1
29413.417130342645,57766.303269470474,9,1,Services,10,2,6,BR009,AM035,1
54223.004113652605,55666.025670202755,9,1,Manufacturing,12,5,2,BR018,AM017,1
28512.410320067625,8069.63755698451,9,1,Retail,1,2,9,BR006,AM006,0
21958.118836612342,21242.22456471498,4,0,Healthcare,1,0,11,BR012,AM022,0
20305.70634023297,2193.0111309467093,5,1,Healthcare,37,2,8,BR018,AM047,0
10000.0,63554.95900723505,8,3,Finance,5,2,10,BR002,AM008,1
16352.259473865332,152441.86706051393,8,1,Construction,22,2,2,BR016,AM036,1
149221.667935964,15333.757907936857,1,2,Healthcare,25,4,23,BR015,AM021,0
82718.09620460884,4589.139422456424,1,3,Construction,28,0,0,BR011,AM005,0
15981.989560176611,32272.17334236411,6,2,Manufacturing,21,3,1,BR002,AM031,1
35449.41852990863,97140.12722784195,7,0,Finance,23,3,2,BR001,AM028,1
75170.35016740073,40145.22241930908,2,1,Finance,20,2,30,BR005,AM030,1
23283.867588310266,2395.328118006704,2,0,Finance,63,3,3,BR007,AM013,0
10000.0,183009.23674538906,5,0,Services,26,2,26,BR005,AM045,1
10000.0,88202.32526013296,9,0,Services,10,1,6,BR003,AM041,1
28566.067254727674,7054.801023549305,5,3,Services,10,2,12,BR002,AM029,0
139521.71541753013,127422.84713144791,8,2,Retail,1,0,3,BR019,AM033,1
47263.612495241214,29954.460914022347,8,1,Manufacturing,115,3,12,BR003,AM041,1
10000.0,23252.634515745845,5,4,Retail,53,4,20,BR007,AM010,1
10000.0,30906.93282162692,8,2,Construction,1,0,8,BR003,AM047,1
59017.81510902612,89960.94817150077,8,1,Construction,47,5,24,BR014,AM019,1
73664.82778012191,53864.0236598167,5,1,Services,3,1,4,BR015,AM041,1
38461.419088807685,3053.810221961569,5,0,Services,6,2,9,BR003,AM009,0
41360.557356178586,158035.50072105648,4,2,Manufacturing,27,0,3,BR001,AM048,1
10000.0,7995.770989105393,1,2,Construction,31,1,1,BR001,AM016,0
70533.9387460856,68436.07397837056,9,2,Manufacturing,16,2,1,BR009,AM044,1
62098.71997552912,50548.828265030446,2,4,Construction,82,0,5,BR005,AM027,0
11992.08331002121,10383.694296185287,1,0,Tech,16,1,27,BR002,AM039,0
49332.86801923513,9360.599340640258,6,3,Manufacturing,7,3,3,BR012,AM050,0
10000.0,102137.19802616039,5,1,Tech,1,3,0,BR020,AM048,1
10000.0,27210.06598808984,1,1,Retail,48,0,5,BR014,AM047,1
10000.0,53149.20597797905,7,2,Finance,12,3,1,BR005,AM039,1
10000.0,35066.125772070525,7,1,Construction,36,2,2,BR011,AM006,1
16484.3650358636,64978.96286466694,3,2,Tech,35,2,24,BR018,AM048,1
21682.298462769682,32623.527834050226,8,2,Retail,1,5,10,BR004,AM019,1
28414.89882800381,16940.34205242078,6,2,Manufacturing,41,2,7,BR016,AM031,0
25908.13297171119,22579.382144319596,4,0,Tech,8,1,2,BR003,AM019,0
12625.411594417377,97977.32824721296,3,2,Tech,44,0,0,BR018,AM032,1
10000.0,31558.850201383488,1,2,Retail,16,5,28,BR019,AM041,1
37165.07274669835,12004.906837323952,2,2,Finance,21,0,7,BR016,AM045,1
20150.348124851873,136365.77052076405,2,3,Tech,2,3,1,BR007,AM003,1
14191.192911917438,79629.15198541663,5,2,Retail,11,1,6,BR009,AM022,1
80678.5184797762,2863.7758260205355,4,0,Healthcare,84,6,9,BR002,AM011,0
54934.06843694994,300000.0,2,3,Construction,62,1,11,BR011,AM048,1
78011.14060380739,59360.159585549896,9,1,Construction,120,2,0,BR014,AM032,1
27326.511216433093,8733.540866531566,7,0,Construction,17,2,12,BR003,AM004,1
10000.0,13535.851882040162,8,1,Tech,40,1,14,BR007,AM042,1
47658.250051511684,58955.14553376616,8,3,Tech,14,4,4,BR006,AM012,1
10000.0,75652.11048277297,2,2,Services,68,2,11,BR001,AM029,1
23280.669892131726,13658.457685369263,5,1,Services,102,3,1,BR014,AM004,0
10000.0,14850.865788055045,3,1,Retail,50,0,51,BR010,AM048,0
69789.32637180791,18344.972891744754,9,1,Tech,23,0,0,BR005,AM048,0
10000.0,45567.443753993626,9,1,Retail,108,2,2,BR013,AM003,1
93362.00133484174,9426.007117712139,6,0,Manufacturing,98,3,14,BR015,AM023,0
79871.89749101883,5504.316508851551,4,2,Finance,15,3,32,BR001,AM010,1
24988.358259254383,56794.54234862359,8,0,Tech,8,0,2,BR011,AM017,1
54560.68671634282,75501.79210883027,5,2,Healthcare,4,4,1,BR013,AM029,1
38644.99037808489,34750.38595609589,3,0,Manufacturing,27,1,1,BR009,AM037,1
64997.42380950303,22614.68580301158,8,0,Tech,1,1,11,BR011,AM042,0
22611.63146793128,28285.45314795974,6,4,Construction,34,3,7,BR012,AM012,1
61635.38922947355,24584.480691270226,5,1,Retail,1,1,21,BR020,AM045,1
24829.84727454084,160924.93009837935,1,1,Healthcare,7,1,1,BR009,AM039,1
113185.52544252289,73070.2752459184,3,1,Services,16,2,6,BR013,AM018,0
26650.248290335898,11665.20064957887,7,2,Construction,2,1,9,BR005,AM022,0
24841.93779504417,24240.771381271472,3,0,Healthcare,1,1,19,BR005,AM019,1
61498.06186221391,39264.47122873492,1,0,Services,15,2,8,BR010,AM017,0
68944.08081880826,47464.70272422327,8,1,Tech,52,0,2,BR005,AM042,0
32341.343904997993,31572.87593124385,7,0,Manufacturing,12,4,21,BR011,AM049,0
10000.0,83069.89645472508,5,2,Manufacturing,5,1,20,BR017,AM042,1
25226.297591430615,72966.0577811547,5,1,Healthcare,12,2,20,BR007,AM005,1
137771.50650911144,35175.829742260285,6,3,Finance,30,2,8,BR005,AM015,0
55932.44181158596,96354.6997941267,7,3,Construction,1,0,33,BR003,AM041,1
66674.75888841804,69533.10035921054,3,0,Services,1,2,8,BR007,AM026,0
10000.0,75385.11389849221,4,3,Healthcare,14,1,1,BR005,AM040,1
25233.9062618323,156635.80028500836,1,2,Retail,27,2,5,BR004,AM024,1
41608.58087359418,15494.13062443076,7,1,Retail,22,2,17,BR009,AM043,0
70885.96468205139,15574.711399646743,2,0,Finance,24,2,38,BR020,AM020,0
10000.0,109889.7520617787,7,2,Retail,4,1,17,BR005,AM021,1
76540.51417535137,73970.15044860146,6,1,Services,18,6,4,BR012,AM035,0
31798.42083929118,130554.48380854404,4,1,Manufacturing,11,0,0,BR006,AM027,1
10000.0,3260.5459079269713,2,1,Manufacturing,2,3,1,BR011,AM036,0
15265.36636034362,49410.430985927705,7,2,Construction,3,3,0,BR006,AM010,1
13247.503896377797,7810.960612170301,7,1,Finance,24,2,17,BR018,AM037,0
30274.07956591367,35048.60561130092,5,3,Services,75,3,3,BR011,AM047,1
10000.0,8465.149277740044,9,4,Tech,2,1,11,BR019,AM034,0
10000.0,6852.794618296663,3,4,Finance,16,2,5,BR008,AM044,0
67000.26114433115,1000.0,9,2,Tech,6,2,3,BR009,AM026,0
10000.0,49744.896030096104,5,0,Retail,7,5,7,BR006,AM011,1
10631.410388007205,22238.055306590733,2,2,Healthcare,6,3,6,BR017,AM020,0
24159.369205585845,5557.097850273974,9,2,Healthcare,18,2,17,BR012,AM033,0
29119.55770420976,19492.22077350781,1,2,Healthcare,1,3,11,BR013,AM006,0
57690.97297767716,9252.910387575484,1,3,Manufacturing,32,2,3,BR002,AM002,0
23719.943656989028,142103.22680336738,7,1,Manufacturing,22,3,16,BR019,AM047,1
62400.13176937016,19283.483289047774,3,4,Finance,11,1,9,BR018,AM048,0
38529.66577993989,20319.79130129157,8,4,Services,5,2,4,BR005,AM009,0
10000.0,91584.71892860725,7,1,Services,18,1,16,BR006,AM032,1
10000.0,52171.52420053211,7,3,Construction,74,1,4,BR020,AM019,1
22981.42222978602,61923.31404100369,1,1,Services,29,1,0,BR017,AM025,1
20226.186854508884,50530.31836856526,1,0,Construction,7,0,21,BR016,AM030,1
54431.96881781683,146120.6371305863,2,3,Retail,32,2,5,BR007,AM017,1
34770.288177744216,11596.655298542333,2,1,Retail,16,1,3,BR008,AM013,1
19649.61890936456,225671.69084949687,5,3,Manufacturing,1,3,24,BR004,AM025,1
10000.0,88879.86466366542,9,1,Finance,23,4,2,BR009,AM014,1
10290.620728707323,44454.76864891515,7,1,Finance,6,1,35,BR016,AM018,1
34273.82689816045,54290.47344167204,2,1,Finance,12,1,0,BR020,AM016,1
22026.951822263356,52323.655008831316,5,0,Manufacturing,15,1,11,BR019,AM008,1
28938.277317878714,,5,1,Manufacturing,38,0,0,BR014,AM043,0
10000.0,12296.081826315913,8,1,Tech,20,1,0,BR017,AM021,1
43495.76817446673,162817.05386939953,9,2,Construction,9,1,32,BR018,AM015,1
,38217.59934926144,8,1,Healthcare,25,5,25,BR014,AM001,1
11932.980475861905,23769.19209435737,2,2,Healthcare,5,3,18,BR002,AM015,1
27052.721598212614,71782.3114624787,4,4,Retail,41,2,11,BR002,AM017,1
148407.93017089245,37171.41175657825,2,1,Construction,5,2,6,BR008,AM038,0
16213.109134851362,1000.0,6,2,Tech,19,3,11,BR002,AM026,0
36159.306013358,,4,1,Tech,5,4,8,BR001,AM014,1
10000.0,65879.0209697122,7,1,Retail,9,1,19,BR010,AM048,1
37257.69791072628,9025.083416398602,2,0,Retail,13,4,13,BR016,AM033,0
10000.0,156934.06615604454,9,3,Manufacturing,10,1,11,BR012,AM042,1
127997.68351146368,12674.218930842146,5,1,Tech,65,4,2,BR019,AM015,1
50303.75603738413,30601.34813112219,1,3,Manufacturing,6,2,10,BR005,AM024,1
62076.92024477259,6093.466480682711,3,1,Retail,4,1,6,BR013,AM021,0
48709.93828000008,46226.51916933406,4,1,Healthcare,17,2,15,BR019,AM018,0
35637.49799821832,23536.284097730124,3,1,Tech,71,2,6,BR020,AM007,0
23907.137339341563,21783.856138024265,6,2,Tech,16,1,6,BR003,AM018,0
78182.44477415454,87716.50178666822,6,2,Services,76,1,5,BR018,AM018,0
125709.63049317591,1000.0,7,1,Tech,5,3,41,BR014,AM001,0
27648.855276370843,79961.20529300784,9,1,Manufacturing,1,0,9,BR005,AM023,1
107257.33324640419,42367.225744384574,9,2,Services,8,3,24,BR015,AM007,0
35018.70885307433,213787.9750346504,7,1,Finance,24,2,20,BR005,AM020,1
30920.892288729458,44512.05210018104,1,3,Tech,21,1,13,BR017,AM032,1
24240.832823970588,2848.5816073639376,3,0,Services,6,2,7,BR007,AM005,1
10000.0,2598.640810180497,5,0,Tech,26,3,7,BR011,AM044,0
10000.0,107344.48878176097,6,0,Construction,42,1,27,BR011,AM022,1
11056.82758646954,92009.94058311317,6,0,Healthcare,27,0,2,BR018,AM032,1
28511.403659755313,21223.993074950627,5,1,Finance,31,3,15,BR015,AM042,1
19118.84839598459,48120.98555574094,6,0,Manufacturing,8,0,3,BR003,AM007,1
23803.46622082444,33627.18067132176,9,1,Manufacturing,18,2,0,BR013,AM007,1
157798.83406181552,170811.57418158877,1,1,Finance,1,2,5,BR007,AM021,0
17248.081428391095,149747.5298340404,1,3,Services,10,2,7,BR014,AM044,1
24072.55514868716,206257.7437548172,9,1,Construction,40,3,1,BR005,AM009,1
10000.0,100663.51045308703,8,5,Services,37,2,13,BR017,AM044,1
10000.0,120148.7827318842,9,1,Services,67,2,13,BR019,AM046,1
59739.063998550904,12248.934284114395,7,1,Retail,83,0,13,BR018,AM044,0
33822.404519193,88894.83682015445,6,1,Services,86,0,3,BR020,AM047,1
57202.29472120086,61697.05562024473,9,2,Tech,4,4,6,BR016,AM015,0
10000.0,164554.1958769165,2,3,Retail,3,2,1,BR009,AM049,1
33929.28384303102,42345.44345434545,4,1,Retail,49,2,5,BR016,AM026,1
11702.021466809818,4450.696312803429,2,1,Finance,11,3,31,BR013,AM008,0
